Bettlersteiglift aufg.;852;6351;Scheffau am Wilden Kaiser;;;;;ja;;Schlepplift;keine;;6,00;2;nein;kein;keine;953;;;205;1.200;246
Brandstadl I aufg.;848;6351;Scheffau am Wilden Kaiser;;;;1972;ja;2002;2er Sessellift fix geklemmt;teilweise;;8,00;2;nein;kein;keine;2.221;686;1.238;552;1.100;607
Brandstadl II aufg.;849;6351;Scheffau am Wilden Kaiser;;;;1972;ja;2002;2er Sessellift fix geklemmt;teilweise;;8,00;2;nein;kein;keine;1.171;1.238;1.647;409;1.100;450
Übungslift-Berg;874;6351;Scheffau am Wilden Kaiser;;;;1989;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;150;1.580;1.604;24;500;12
Dorflift;854;6351;Scheffau am Wilden Kaiser;;;;1972;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;210;740;764;24;270;19
Babylift;1865;6351;Scheffau am Wilden Kaiser;;;;1999;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;100;1.641;1.655;14;500;7
Übungslift Dorf;871;6351;Scheffau am Wilden Kaiser;;;;1972;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;200;740;760;20;500;10
Eiberg II;862;6351;Scheffau am Wilden Kaiser;;;;1992;nein;;4er Sessellift fix geklemmt;keine;;10,00;4;nein;kein;keine;500;1.527;1.676;149;2.400;358
Eiberg I;861;6351;Scheffau am Wilden Kaiser;;;;1992;nein;;4er Sessellift fix geklemmt;keine;;10,00;4;nein;kein;keine;500;1.527;1.676;149;2.400;358
Muldenbahn;1622;6351;Scheffau am Wilden Kaiser;;;;1998;nein;;4er Sessellift fix geklemmt;keine;;10,00;4;nein;kein;keine;400;1.535;1.679;144;2.000;288
Brandstadl II;1906;6351;Scheffau am Wilden Kaiser;;;;2002;nein;;8er Einseilumlaufbahn;teilweise;;12,00;8;nein;Kabine;keine;1.200;1.100;1.650;550;2.800;1.540
Brandstadl I;1780;6351;Scheffau am Wilden Kaiser;;;;2002;nein;;8er Einseilumlaufbahn;ausschließlich;;12,00;8;nein;Kabine;keine;2.200;680;1.230;550;2.800;1.540
Brandstadl;847;6351;Scheffau am Wilden Kaiser;;;;1984;nein;;4er Einseilumlaufbahn;ausschließlich;;12,00;4;nein;Kabine;keine;3.256;687;1.650;963;1.650;1.589
Kummereralmbahn;1864;6351;Scheffau am Wilden Kaiser;;;;2005;nein;;6er Sessellift kuppelbar;keine;;12,00;6;nein;kein;keine;910;1.386;1.678;292;2.600;759
Südhangbahn;1643;6351;Scheffau am Wilden Kaiser;;;;1999;nein;;6er Sessellift kuppelbar;keine;;12,00;6;nein;kein;keine;800;1.402;1.650;248;2.600;645
Aualm;858;6351;Scheffau am Wilden Kaiser;;;;1988;nein;;4er Sessellift kuppelbar;keine;;10,00;;nein;Bubble;keine;1.047;1.388;1.678;290;2.880;835
Schmirn;527;6154;Schmirn;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;6,00;2;nein;kein;keine;235;;;70;237;17
Kellerjoch I (SZ-Grafenast-Arbeser);1437;6130;Schwaz;;;;1989;nein;;1er Sessellift fix geklemmt;ausschließlich;;7,00;1;nein;kein;keine;1.100;545;857;312;750;234
Kellerjoch II;1438;6130;Schwaz;;;;1988;nein;;1er Sessellift fix geklemmt;teilweise;;7,00;1;nein;kein;keine;1.240;857;1.352;495;710;351
Mittertrett;1445;6283;Schwendau;;;;1987;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;290;1.690;1.750;60;1.200;72
Tappenalm;1856;6283;Schwendau;;;;2003;nein;;8er Sessellift kuppelbar;keine;;14,00;;nein;Bubble;keine;614;1.624;1.772;148;3.200;474
Gerent;1871;6283;Schwendau;;;;2005;nein;;6er Sessellift kuppelbar;keine;;12,00;6;nein;kein;keine;1.773;1.844;2.269;425;2.600;1.105
Unterbergalm;1795;6283;Schwendau;;;;2001;nein;;6er Sessellift kuppelbar;keine;;12,00;;nein;Bubble;keine;870;1.944;2.267;323;2.400;775
Knorren;1857;6283;Schwendau;;;;2003;nein;;6er Sessellift kuppelbar;keine;;12,00;;nein;Bubble;keine;1.037;1.692;2.068;376;3.000;1.128
Schneekar;1742;6283;Schwendau;;;;2001;nein;;6er Sessellift kuppelbar;teilweise;;12,00;6;nein;kein;keine;1.540;1.622;2.267;645;2.800;1.806
Mittertrett-Sunjet;1605;6283;Schwendau;;;;1997;nein;;4er Sessellift kuppelbar;keine;;10,00;4;nein;kein;keine;482;1.695;1.820;125;2.400;300
Lärchwald;1440;6283;Schwendau;;;;1991;nein;;4er Sessellift kuppelbar;teilweise;;10,00;4;nein;kein;keine;1.110;1.620;2.000;380;2.500;950
Schischule Hornberg;5018;6283;Schwendau;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;46;;;8;571;
Burgschrofen aufg.;5019;6283;Schwendau;;;;;ja;1995;Schlepplift mit niedriger Seilführung;;;;;nein;;;;;;;;
Moosboden aufg.;1446;6283;Schwendau;;;;1987;ja;2004;Schlepplift;keine;;6,00;2;nein;kein;keine;270;1.690;1.730;40;1.200;48
Babylift Penken;1447;6283;Schwendau;;;;1985;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;145;1.800;1.815;15;500;8
Penkenjoch-Nordhang aufg.;1444;6283;Schwendau;;;;;ja;1994;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.040;;;373;1.000;373
Knorren aufg.;1443;6283;Schwendau;;;;1980;ja;2004;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.000;1.685;2.050;365;1.400;511
Tappenalm aufg.;1442;6283;Schwendau;;;;1987;ja;2004;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;635;1.620;1.770;150;1.430;214
Schafskopf aufg.;1441;6283;Schwendau;;;;1982;ja;2001;2er Sessellift fix geklemmt;teilweise;;8,00;2;nein;kein;keine;1.540;1.620;2.230;610;1.200;732
Horbergbahn;1741;6283;Schwendau;;;;2000;nein;;8er Einseilumlaufbahn;ausschließlich;;12,00;8;nein;Kabine;keine;3.850;620;1.645;1.025;2.600;2.665
Horbergbahn aufg.;1439;6283;Schwendau;;;;1982;ja;2001;4er Einseilumlaufbahn;ausschließlich;;12,00;4;nein;Kabine;keine;3.850;620;1.645;1.025;1.100;1.128
150er-Tux;1796;6283;Schwendau;;;;2002;nein;;Zweiseilpendelbahn;keine;;15,00;;nein;Kabine;keine;1.730;1.706;2.415;700;1.200;840
Schusterwiese;760;6345;Schwendt;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;224;;;40;530;21
Häusllift;761;6345;Schwendt;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;90;;;13;648;8
Hochfeldlift;855;6334;Schwoich;;;;1966;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;525;630;710;80;720;58
Schi-Kindergartenlift;5020;6553;See;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;Amt der Tiroler Landesregierung;;;nein;;;125;;;13;475;
Übungswiese;1745;6553;See;;;;2000;nein;;Schlepplift;keine;Amt der Tiroler Landesregierung;6,00;2;nein;kein;keine;225;1.814;1.844;30;500;15
Rauhkopflift;1086;6553;See;;;;1972;nein;;Schlepplift;keine;Amt der Tiroler Landesregierung;6,00;2;nein;kein;keine;1.347;1.802;2.225;423;1.348;570
Medrigalmlift;1087;6553;See;;;;1974;nein;;Schlepplift;keine;Amt der Tiroler Landesregierung;6,00;2;nein;kein;keine;400;2.133;2.225;92;820;75
Zeinis aufg.;1085;6553;See;;;;1982;ja;2002;1er Sessellift fix geklemmt;keine;Amt der Tiroler Landesregierung;7,00;1;nein;kein;keine;1.375;1.802;2.225;423;679;287
Roßmoos;1084;6553;See;;;;1990;nein;;4er Sessellift fix geklemmt;keine;Amt der Tiroler Landesregierung;10,00;;nein;kein;Förderband;1.156;1.970;2.383;413;1.257;519
Medrigjochbahn;1083;6553;See;;;;1990;nein;;6er Einseilumlaufbahn;ausschließlich;Amt der Tiroler Landesregierung;12,00;6;nein;Kabine;keine;1.554;1.042;1.802;760;1.460;1.110
Zeinis;1744;6553;See;;;;2002;nein;;6er Sessellift kuppelbar;keine;;12,00;6;nein;kein;keine;1.352;1.802;2.225;423;2.200;931
Pfarrhügel Übungslift;5022;6100;Seefeld in Tirol;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;140;;;18;650;
Happy Schleppi;534;6100;Seefeld in Tirol;;;;1990;nein;;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;115;1.190;1.215;22;600;13
Olympialift;531;6100;Seefeld in Tirol;;;;1980;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;243;1.195;1.270;75;717;54
Brunnental;533;6100;Seefeld in Tirol;;;;1969;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;399;1.209;1.289;80;985;79
Sportalmlift;532;6100;Seefeld in Tirol;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;120;1.181;1.195;14;643;10
Gschwandtkopf;528;6100;Seefeld in Tirol;;;;1989;nein;;4er Sessellift fix geklemmt;keine;;10,00;;nein;kein;Förderband;1.160;1.190;1.489;298;2.404;716
Hochangerbahn;5182;6100;Seefeld in Tirol;;;;;nein;;6er Sessellift kuppelbar;keine;;;;ja;Bubble;;1.267;1.334;1.838;504;2.013;1.015
Kaltwasserlift;540;6100;Seefeld in Tirol;;;;1964;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;860;1.563;1.763;200;1.200;240
Rosshüttenexpress;1932;6100;Seefeld in Tirol;;;;2006;nein;;6er Sessellift kuppelbar;keine;;12,00;6;ja;Bubble;keine;1.871;1.330;1.838;508;2.392;1.215
Geigenbühel aufg.;543;6100;Seefeld in Tirol;;;;;ja;;Schlepplift;keine;;6,00;2;nein;kein;keine;332;;;39;1.200;47
Birkenlift I;545;6100;Seefeld in Tirol;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;292;;;53;1.400;74
Birkenlift II;546;6100;Seefeld in Tirol;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;264;;;54;1.431;77
Schanzenlift aufg.;530;6100;Seefeld in Tirol;;;;1961;ja;1989;Schlepplift;keine;;6,00;2;nein;kein;keine;790;1.264;1.479;215;700;150
Jochlift;539;6100;Seefeld in Tirol;;;;1977;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;838;1.755;2.030;275;1.000;275
Rosshüttenlift aufg.;541;6100;Seefeld in Tirol;;;;1971;ja;2005;Schlepplift;keine;;6,00;2;nein;kein;keine;950;1.596;1.846;250;1.210;302
Brandllift;542;6100;Seefeld in Tirol;;;;1993;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;624;1.232;1.367;135;1.001;135
Thomaslift;544;6100;Seefeld in Tirol;;;;;ja;1994;Schlepplift;keine;;6,00;2;nein;kein;keine;;;;;;
Sonnenalmlift;1778;6100;Seefeld in Tirol;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;90;1.474;1.489;15;717;11
Hermannstallift aufg.;538;6100;Seefeld in Tirol;;;;1988;ja;2006;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.319;1.336;1.672;336;1.097;369
Härmelekopfbahn;536;6100;Seefeld in Tirol;;;;1974;nein;;Zweiseilpendelbahn;ausschließlich;;15,00;;nein;Kabine;keine;1.397;1.762;2.041;279;509;142
Seefelder Jochbahn;537;6100;Seefeld in Tirol;;;;1958;nein;;Zweiseilpendelbahn;keine;;15,00;;nein;Kabine;keine;905;1.762;2.064;302;180;54
Rosshütte;535;6100;Seefeld in Tirol;;;;1969;nein;;Standseilbahn;teilweise;;10,00;;nein;Kabine;keine;2.469;1.235;1.753;518;1.300;673
Reitheralmbahn;1683;6100;Seefeld in Tirol;;;;2000;nein;;6er Sessellift kuppelbar;keine;;12,00;;nein;Bubble;keine;1.257;1.507;1.920;413;2.011;831
St. Quirin;547;6181;Sellrain;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;232;;;55;235;13
Familienbahn Gampen;4650;6534;Serfaus;;;;2008;nein;;8er Sessellift kuppelbar;keine;Amt der Tiroler Landesregierung;7,30;8;ja;Bubble;Förderband;674;1.847;1.986;140;3.000;419
Scheid-Lazid aufg.;5023;6534;Serfaus;;;;;ja;;Schlepplift;;;;;nein;;;;;;;;
Moosbahn;5186;6534;Serfaus;;;;2008;nein;;6er Sessellift kuppelbar;keine;;;6;nein;;;437;2.317;2.424;107;2.400;257
Arrezjoch;5184;6534;Serfaus;;;;2008;nein;;6er Sessellift kuppelbar;;;;6;nein;;;1.008;2.371;2.635;264;2.400;634
Gamplelift;1104;6534;Serfaus;;;;1991;nein;;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;248;1.930;1.990;60;700;42
Minderslift;1103;6534;Serfaus;;;;1981;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.307;2.420;2.683;263;1.436;378
Lassida aufg.;1893;6534;Serfaus;;;;;ja;2004;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;66;2.350;2.354;4;788;3
Schischullift aufg.;1108;6534;Serfaus;;;;1979;ja;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;85;1.432;1.441;9;600;5
Obere Scheidbahn;1092;6534;Serfaus;;;;1993;nein;;4er Sessellift kuppelbar;keine;;10,00;;nein;Bubble;keine;1.610;2.070;2.597;527;1.440;759
Sunliner;1654;6534;Serfaus;;;;1999;nein;;8er Einseilumlaufbahn;teilweise;;12,00;8;nein;Kabine;keine;1.290;1.445;1.832;387;1.800;697
Lawensbahn;1808;6534;Serfaus;;;;2003;nein;;6er Sessellift kuppelbar;keine;;12,00;;nein;Bubble;keine;1.533;1.902;2.373;471;2.390;1.126
Planseggbahn;1573;6534;Serfaus;;;;1997;nein;;6er Sessellift kuppelbar;keine;;12,00;;nein;Bubble;keine;1.772;1.880;2.375;495;3.000;1.485
Scheidbahn;1767;6534;Serfaus;;;;2001;nein;;6er Sessellift kuppelbar;keine;;12,00;6;ja;kein;keine;1.520;2.068;2.428;360;2.400;864
4er SB Alpkopf;1574;6534;Serfaus;;;;1997;nein;;4er Sessellift kuppelbar;keine;;10,00;4;nein;kein;keine;607;1.850;2.023;173;2.400;415
Übungslift aufg.;1107;6534;Serfaus;;;;1970;ja;2002;Schlepplift;keine;;6,00;2;nein;kein;keine;300;1.448;1.500;52;700;36
Bifanglift aufg.;1106;6534;Serfaus;;;;1969;ja;2002;Schlepplift;keine;;6,00;2;nein;kein;keine;620;1.447;1.617;170;725;123
Plansegglift I aufg.;1094;6534;Serfaus;;;;1961;ja;1997;Schlepplift;keine;;6,00;2;nein;kein;keine;1.510;1.946;2.377;431;1.200;517
Plansegglift II aufg.;1095;6534;Serfaus;;;;1983;ja;1997;Schlepplift;keine;;6,00;2;nein;kein;keine;1.510;1.946;2.377;431;1.206;520
Lawenslift aufg.;1098;6534;Serfaus;;;;1978;ja;2003;Schlepplift;keine;;6,00;2;nein;kein;keine;1.392;1.983;2.373;390;1.244;485
Scheidlift aufg.;1099;6534;Serfaus;;;;1974;ja;2001;Schlepplift;keine;;6,00;2;nein;kein;keine;1.350;2.080;2.420;340;1.200;408
Mooslift aufg.;1100;6534;Serfaus;;;;1980;ja;2008;Schlepplift;keine;;6,00;2;nein;kein;keine;478;2.325;2.433;108;1.413;153
Arezzlift aufg.;1101;6534;Serfaus;;;;1980;ja;2004;Schlepplift;ausschließlich;;6,00;2;nein;kein;keine;2.118;2.327;2.596;269;1.302;350
Masnerlift aufg.;1102;6534;Serfaus;;;;1980;ja;2007;Schlepplift;keine;;6,00;2;nein;kein;keine;953;2.394;2.622;228;1.350;308
Alpkopf aufg.;1096;6534;Serfaus;;;;;ja;1997;Schlepplift;keine;;6,00;2;nein;kein;keine;600;1.845;2.018;173;1.425;247
Stierlerhüttelift aufg.;1678;6534;Serfaus;;;;1998;ja;;Schlepplift;keine;;6,00;2;nein;kein;keine;231;1.927;1.953;26;1.440;37
Lazidlift;1766;6534;Serfaus;;;;2002;nein;;Schlepplift;teilweise;;6,00;2;nein;kein;keine;193;2.333;2.373;40;1.440;58
Alpkopflift aufg.;1093;6534;Serfaus;;;;1977;ja;1999;1er Sessellift fix geklemmt;ausschließlich;;7,00;1;nein;kein;keine;2.124;1.424;2.022;598;350;209
Sennhüttelift aufg.;1595;6534;Serfaus;;;;1996;ja;1999;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;115;0;0;11;528;6
Kinderalmlift aufg.;1105;6534;Serfaus;;;;1993;ja;1997;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;70;1.915;1.925;10;600;6
Gampenbahn - Gampen aufg.;1091;6534;Serfaus;;;;1989;ja;2008;4er Sessellift kuppelbar;keine;;10,00;4;nein;kein;keine;704;1.854;1.993;139;2.160;300
Pezidbahn;1890;6534;Serfaus;;;;2004;nein;;8er Einseilumlaufbahn;ausschließlich;;12,00;8;nein;Kabine;keine;1.329;2.324;2.748;424;1.800;763
Alpkopfbahn;1653;6534;Serfaus;;;;1999;nein;;8er Einseilumlaufbahn;teilweise;;12,00;8;nein;Kabine;keine;2.120;1.445;2.023;578;1.800;1.040
Komperdellbahn;1089;6534;Serfaus;;;;1988;nein;;6er Einseilumlaufbahn;ausschließlich;;12,00;6;nein;Kabine;keine;2.594;1.444;1.980;536;2.400;1.286
Lazidbahn;1090;6534;Serfaus;;;;1992;nein;;6er Einseilumlaufbahn;keine;;12,00;6;nein;Kabine;keine;1.450;1.980;2.354;374;2.400;898
Pendelbahn Komperdell;1088;6534;Serfaus;;;;1958;nein;;Zweiseilpendelbahn;ausschließlich;;15,00;;nein;Kabine;keine;2.660;1.454;1.982;528;200;106
Laustalbahn;1805;6534;Serfaus;;;;1989;nein;;4er Sessellift kuppelbar;keine;;10,00;4;nein;kein;keine;177;1.952;1.993;41;2.160;89
Gadein;1168;9920;Sillian;;;;1988;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;365;2.101;2.212;117;1.200;140
Babylift Gadein;1169;9920;Sillian;;;;1989;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;75;2.101;2.113;12;614;7
Thurntalerbahn;1166;9920;Sillian;;;;1988;nein;;6er Einseilumlaufbahn;ausschließlich;;12,00;6;nein;Kabine;keine;3.631;1.087;2.096;1.009;2.260;2.280
Gadeinbahn;1167;9920;Sillian;;;;1988;nein;;4er Sessellift kuppelbar;keine;;10,00;4;nein;kein;keine;1.006;2.061;2.346;285;1.496;426
Gaislachkogelbahn I;6265;6450;Sölden;;;;2010;nein;;8er Einseilumlaufbahn;teilweise;Amt der Tiroler Landesregierung;5,20;8;nein;Kabine;;2.042;1.364;2.176;812;3.600;2.923
Gaislachkogelbahn II;6266;6450;Sölden;;;;2010;nein;;3er Sessellift kuppelbar;teilweise;Amt der Tiroler Landesregierung;11,00;;nein;Kabine;;1.976;2.176;3.040;864;2.600;2.246
Top Schermer 3000;5543;6450;Sölden;;;;2007;nein;;8er Einseilumlaufbahn;;Amt der Tiroler Landesregierung;;8;nein;Kabine;;1.900;2.420;3.000;580;2.400;1.392
Schermer aufg.;400;6450;Sölden;;;;1985;ja;2007;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.010;2.148;2.534;385;1.440;554
Mahdstuhl;5029;6450;Sölden;;;;;nein;;Schlepplift;;;;;nein;;;300;;;33;635;21
Gaisbergbahn;5541;6450;Sölden;;;;2007;nein;;8er Einseilumlaufbahn;teilweise;Amt der Tiroler Landesregierung;;8;nein;Kabine;;1.480;1.906;2.067;161;2.400;386
Hohe Mut Bahn;5542;6450;Sölden;;;;2007;nein;;8er Einseilumlaufbahn;keine;Amt der Tiroler Landesregierung;;8;nein;Kabine;;1.434;2.067;2.640;573;2.400;1.375
Große Karbahn;5190;6450;Sölden;;;;2004;nein;;6er Sessellift kuppelbar;;;;;nein;Bubble;;1.071;2.148;2.534;386;2.400;926
Festkogel SL aufg.;389;6450;Sölden;;;;;ja;;Schlepplift;keine;;6,00;2;nein;kein;keine;369;;;102;1.038;106
Wiesenlift;396;6450;Sölden;;;;1979;nein;;Schlepplift mit niedriger Seilführung;keine;;6,00;2;nein;kein;keine;227;;;63;442;28
Krumpwasser;404;6450;Sölden;;;;1961;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;470;2.160;2.270;110;700;77
Gipfellift;390;6450;Sölden;;;;1979;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;580;2.560;2.680;120;1.200;144
Bruggenbodenbahn;1784;6450;Sölden;;;;2001;nein;;4er Sessellift fix geklemmt;keine;;10,00;4;nein;kein;keine;341;2.042;2.125;83;2.200;183
Plattach;384;6450;Sölden;;;;1990;nein;;4er Sessellift kuppelbar;keine;;10,00;4;nein;kein;keine;1.832;2.262;2.898;636;1.714;1.090
Steinmannbahn;1783;6450;Sölden;;;;2001;nein;;6er Sessellift kuppelbar;keine;;12,00;;nein;Bubble;keine;789;1.954;2.240;287;2.400;689
Rosskar;1576;6450;Sölden;;;;1997;nein;;4er Sessellift kuppelbar;keine;;10,00;;nein;Bubble;keine;1.922;1.909;2.668;758;2.400;1.819
Sölden-Innerwald aufg.;5195;6450;Sölden;;;;;ja;;1er Sessellift fix geklemmt;;;;;nein;;;272;;;104;890;
Langeggbahn;1671;6450;Sölden;;;;2000;nein;;6er Sessellift kuppelbar;keine;;12,00;;nein;Bubble;keine;2.257;1.911;2.663;752;2.400;1.805
Einzeiger;1601;6450;Sölden;;;;1998;nein;;4er Sessellift kuppelbar;keine;;10,00;;nein;Bubble;keine;1.121;2.504;2.766;262;2.400;629
Gampe;353;6450;Sölden;;;;1991;nein;2012;4er Sessellift kuppelbar;keine;;10,00;;nein;Bubble;keine;1.300;2.239;2.566;327;2.880;942
Kirchenkar;405;6450;Sölden;;;;1978;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.405;2.170;2.600;430;1.213;522
Giggijoch 8CLD;4653;6450;Sölden;;;;2008;nein;;8er Sessellift kuppelbar;keine;Amt der Tiroler Landesregierung;7,30;8;nein;Bubble;;1.232;2.278;2.593;315;3.700;1.166
Sölden-Hochsölden aufg.;5197;6450;Sölden;;;;;ja;2012;1er Sessellift fix geklemmt;;;;;nein;;;2.204;;;738;388;
Rotkogel;369;6450;Sölden;;;;1986;nein;;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.347;1.935;2.329;394;1.440;567
Silberbrünnl;365;6450;Sölden;;;;1993;nein;;4er Sessellift kuppelbar;keine;;10,00;;nein;Bubble;keine;1.731;2.278;2.668;390;2.650;1.034
Hainbachkar;1637;6450;Sölden;;;;1999;nein;;4er Sessellift kuppelbar;keine;;10,00;;nein;Bubble;keine;1.293;2.279;2.573;294;2.650;779
Wurmkogel II;5827;6456;Sölden;;;;1993;nein;;4er Sessellift kuppelbar;keine;BH Imst;10,00;4;nein;Bubble;keine;1.085;2.697;3.027;330;1.600;528
Wurmkogel I;5826;6456;Sölden;;;;1989;nein;;4er Sessellift kuppelbar;keine;BH Imst;10,00;4;nein;Bubble;keine;2.015;2.420;2.783;363;2.400;871
Ochsenkopf/Taufenlift;5037;6450;Sölden;;;;;nein;;Schlepplift;;;;;nein;;;397;;;110;448;
Kindergarten-Lift;5028;6450;Sölden;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;50;;;5;600;
Schischullift Pirchhütt;5035;6456;Sölden;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;103;;;13;540;7
Minilift Sölden aufg.;5030;6450;Sölden;;;;;ja;;Schlepplift;;;;;nein;;;782;;;152;1.200;
Gratlbahn;5191;6450;Sölden;;;;;ja;;2er Sessellift fix geklemmt;;;;;nein;;;1.079;;;402;1.440;
Pitztaler Jöchl aufg.;1849;6450;Sölden;;;;1976;ja;1990;Schlepplift;keine;;6,00;2;nein;kein;keine;0;0;0;0;1.200;0
Rechenaulift aufg.;1850;6450;Sölden;;;;1959;ja;1989;Schlepplift;keine;;6,00;2;nein;kein;keine;0;0;0;0;600;0
Mini-Tiefenbach;1506;6450;Sölden;;;;1992;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;328;2.783;2.848;65;750;49
Giggijoch Mini;373;6450;Sölden;;;;1993;nein;;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;152;2.284;2.306;22;733;16
Gampenwiese;413;6458;Sölden;;;;1965;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;161;1.900;1.938;38;600;23
Ochsenkopflift;412;6450;Sölden;;;;1967;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;397;1.900;2.010;110;448;49
Sattellift aufg.;392;6450;Sölden;;;;;ja;2001;Schlepplift;keine;;6,00;2;nein;kein;keine;637;;;232;1.045;242
Übungslift Gaisberg aufg.;393;6450;Sölden;;;;;ja;2001;Schlepplift;keine;;6,00;2;nein;kein;keine;306;;;64;1.000;64
Ochsenkopflift aufg.;394;6450;Sölden;;;;;ja;1990;Schlepplift;keine;;6,00;2;nein;kein;keine;335;;;78;600;47
Steinmannlift aufg.;395;6450;Sölden;;;;;ja;2001;Schlepplift;keine;;6,00;2;nein;kein;keine;505;;;145;990;144
Vord.Wurmkogel I;402;6450;Sölden;;;;1972;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.532;2.020;2.560;540;962;519
Vord.Wurmkogel II;403;6450;Sölden;;;;1974;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;183;2.560;2.690;130;1.000;131
Iss-Lift aufg.;406;6450;Sölden;;;;;ja;2000;Schlepplift;keine;;6,00;2;nein;kein;keine;250;;;50;250;12
Wildes Mannle;411;6450;Sölden;;;;1980;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;942;2.365;2.650;285;923;263
Mutkogel;381;6450;Sölden;;;;1981;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;2.078;2.790;3.229;439;1.200;527
Karleskogel;380;6450;Sölden;;;;1990;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;915;2.991;3.248;257;1.440;370
Gaislachalm;359;6450;Sölden;;;;1966;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;505;2.100;2.269;169;1.010;171
Innerwald I;361;6450;Sölden;;;;1960;nein;;Schlepplift mit niedriger Seilführung;keine;;6,00;2;nein;kein;keine;72;;;9;662;6
Innerwald II;362;6450;Sölden;;;;1960;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;400;1.470;1.590;120;1.003;120
Seiter-Jöchl;377;6450;Sölden;;;;1978;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;992;2.645;3.047;402;1.331;535
Schwarze Schneid aufg.;378;6450;Sölden;;;;1976;ja;2003;Schlepplift;keine;;6,00;2;nein;kein;keine;782;2.956;3.167;211;1.200;283
Panorama;379;6450;Sölden;;;;1990;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.517;2.854;3.209;355;1.435;509
Tiefenbachkogel aufg.;1845;6450;Sölden;;;;1982;ja;2000;Schlepplift;keine;;6,00;2;nein;kein;keine;0;0;0;0;1.441;0
Rauthlift aufg.;1846;6450;Sölden;;;;1960;ja;1995;Schlepplift;keine;;6,00;2;nein;kein;keine;0;0;0;0;600;0
Heinbachkar;1847;6450;Sölden;;;;1966;ja;1993;Schlepplift;keine;;6,00;2;nein;kein;keine;0;0;0;0;1.100;0
